dataset,vectorization,params,best_model_name,accuracy_test,f1_test,score_similarity
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 5000, 'min_df': 10, 'ngram_range': (1, 1), 'norm': 'l1'}",svm,0.9161290322580644,0.859500994207689,0.0316582627741888
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 5000, 'min_df': 10, 'ngram_range': (1, 1), 'norm': 'l2'}",lr,0.9182795698924732,0.8725020941106971,0.0316582627741888
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 5000, 'min_df': 10, 'ngram_range': (1, 2), 'norm': 'l1'}",svm,0.9096774193548388,0.85492991196338,0.0307803658819084
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 5000, 'min_df': 10, 'ngram_range': (1, 2), 'norm': 'l2'}",knn,0.9118279569892472,0.8850116716787111,0.0307803658819084
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 5000, 'min_df': 10, 'ngram_range': (1, 3), 'norm': 'l1'}",svm,0.9096774193548388,0.8550512066291661,0.030741709080881
website_classification.csv,tfidf,"{'max_df': 1.0, 'max_features': 5000, 'min_df': 10, 'ngram_range': (1, 3), 'norm': 'l2'}",lr,0.9161290322580644,0.8703411994357573,0.030741709080881
website_classification.csv,bow,"{'analyzer': 'word', 'binary': False, 'decode_error': 'strict', 'dtype': <class 'numpy.int64'>, 'encoding': 'utf-8', 'input': 'content', 'lowercase': True, 'max_df': 1.0, 'max_features': None, 'min_df': 1, 'ngram_range': (1, 1), 'preprocessor': None, 'stop_words': None, 'strip_accents': None, 'token_pattern': '(?u)\\b\\w\\w+\\b', 'tokenizer': None, 'vocabulary': None}",nb,0.8774193548387097,0.8457950198343442,0.0469145276125848
website_classification.csv,bow,"{'binary': True, 'max_df': 0.8, 'max_features': 100, 'min_df': 1, 'ngram_range': (1, 1)}",svm,0.5075268817204301,0.46816064475125,0.3160318287689326
website_classification.csv,bow,"{'binary': True, 'max_df': 0.8, 'max_features': 100, 'min_df': 1, 'ngram_range': (1, 2)}",svm,0.5118279569892473,0.4833497450830936,0.3174706968195829
website_classification.csv,bow,"{'binary': True, 'max_df': 0.8, 'max_features': 100, 'min_df': 1, 'ngram_range': (1, 3)}",svm,0.5118279569892473,0.4833497450830936,0.3174706968195829
website_classification.csv,bow,"{'binary': True, 'max_df': 0.8, 'max_features': 100, 'min_df': 10, 'ngram_range': (1, 1)}",svm,0.5075268817204301,0.46816064475125,0.3160318287689326
website_classification.csv,bow,"{'binary': True, 'max_df': 0.8, 'max_features': 100, 'min_df': 10, 'ngram_range': (1, 2)}",svm,0.5118279569892473,0.4833497450830936,0.3174706968195829
website_classification.csv,bow,"{'binary': True, 'max_df': 0.8, 'max_features': 100, 'min_df': 10, 'ngram_range': (1, 3)}",svm,0.5118279569892473,0.4833497450830936,0.3174706968195829
website_classification.csv,bow,"{'binary': True, 'max_df': 0.8, 'max_features': 1000, 'min_df': 1, 'ngram_range': (1, 1)}",nb,0.8021505376344086,0.7636586151842187,0.1619030700759639
website_classification.csv,bow,"{'binary': True, 'max_df': 0.8, 'max_features': 1000, 'min_df': 1, 'ngram_range': (1, 2)}",lr,0.8193548387096774,0.7727741096438421,0.1625327775648666
website_classification.csv,bow,"{'binary': True, 'max_df': 0.8, 'max_features': 1000, 'min_df': 1, 'ngram_range': (1, 3)}",lr,0.8172043010752689,0.7709085802558839,0.162501661249307
website_classification.csv,bow,"{'binary': True, 'max_df': 0.8, 'max_features': 1000, 'min_df': 10, 'ngram_range': (1, 1)}",nb,0.8043010752688172,0.7666397171717441,0.1619201836428946
website_classification.csv,bow,"{'binary': True, 'max_df': 0.8, 'max_features': 1000, 'min_df': 10, 'ngram_range': (1, 2)}",lr,0.8172043010752689,0.7704369936062725,0.1625378725230468
website_classification.csv,bow,"{'binary': True, 'max_df': 0.8, 'max_features': 1000, 'min_df': 10, 'ngram_range': (1, 3)}",lr,0.821505376344086,0.7743960513903914,0.1625000758266089
website_classification.csv,bow,"{'binary': True, 'max_df': 0.8, 'max_features': 5000, 'min_df': 1, 'ngram_range': (1, 1)}",nb,0.832258064516129,0.7978036671212192,0.1086254871101452
website_classification.csv,bow,"{'binary': True, 'max_df': 0.8, 'max_features': 5000, 'min_df': 1, 'ngram_range': (1, 2)}",nb,0.8301075268817204,0.8051571756226245,0.1066369141217659
website_classification.csv,bow,"{'binary': True, 'max_df': 0.8, 'max_features': 5000, 'min_df': 1, 'ngram_range': (1, 3)}",nb,0.8279569892473119,0.8021064852482018,0.1063346903408074
website_classification.csv,bow,"{'binary': True, 'max_df': 0.8, 'max_features': 5000, 'min_df': 10, 'ngram_range': (1, 1)}",nb,0.8365591397849462,0.8012241581891459,0.1086095143695652
website_classification.csv,bow,"{'binary': True, 'max_df': 0.8, 'max_features': 5000, 'min_df': 10, 'ngram_range': (1, 2)}",nb,0.8301075268817204,0.8051571756226245,0.1066412156188269
website_classification.csv,bow,"{'binary': True, 'max_df': 0.8, 'max_features': 5000, 'min_df': 10, 'ngram_range': (1, 3)}",nb,0.8279569892473119,0.8027144265954724,0.1063456962457457
website_classification.csv,bow,"{'binary': True, 'max_df': 1.0, 'max_features': 100, 'min_df': 1, 'ngram_range': (1, 1)}",svm,0.5075268817204301,0.46816064475125,0.3160318287689326
website_classification.csv,bow,"{'binary': True, 'max_df': 1.0, 'max_features': 100, 'min_df': 1, 'ngram_range': (1, 2)}",svm,0.5118279569892473,0.4833497450830936,0.3174706968195829
website_classification.csv,bow,"{'binary': True, 'max_df': 1.0, 'max_features': 100, 'min_df': 1, 'ngram_range': (1, 3)}",svm,0.5118279569892473,0.4833497450830936,0.3174706968195829
website_classification.csv,bow,"{'binary': True, 'max_df': 1.0, 'max_features': 100, 'min_df': 10, 'ngram_range': (1, 1)}",svm,0.5075268817204301,0.46816064475125,0.3160318287689326
website_classification.csv,bow,"{'binary': True, 'max_df': 1.0, 'max_features': 100, 'min_df': 10, 'ngram_range': (1, 2)}",svm,0.5118279569892473,0.4833497450830936,0.3174706968195829
website_classification.csv,bow,"{'binary': True, 'max_df': 1.0, 'max_features': 100, 'min_df': 10, 'ngram_range': (1, 3)}",svm,0.5118279569892473,0.4833497450830936,0.3174706968195829
website_classification.csv,bow,"{'binary': True, 'max_df': 1.0, 'max_features': 1000, 'min_df': 1, 'ngram_range': (1, 1)}",nb,0.8021505376344086,0.7636586151842187,0.1619030700759639
website_classification.csv,bow,"{'binary': True, 'max_df': 1.0, 'max_features': 1000, 'min_df': 1, 'ngram_range': (1, 2)}",lr,0.8193548387096774,0.7727741096438421,0.1625327775648666
website_classification.csv,bow,"{'binary': True, 'max_df': 1.0, 'max_features': 1000, 'min_df': 1, 'ngram_range': (1, 3)}",lr,0.8172043010752689,0.7709085802558839,0.162501661249307
website_classification.csv,bow,"{'binary': True, 'max_df': 1.0, 'max_features': 1000, 'min_df': 10, 'ngram_range': (1, 1)}",nb,0.8043010752688172,0.7666397171717441,0.1619201836428946
website_classification.csv,bow,"{'binary': True, 'max_df': 1.0, 'max_features': 1000, 'min_df': 10, 'ngram_range': (1, 2)}",lr,0.8172043010752689,0.7704369936062725,0.1625378725230468
website_classification.csv,bow,"{'binary': True, 'max_df': 1.0, 'max_features': 1000, 'min_df': 10, 'ngram_range': (1, 3)}",lr,0.821505376344086,0.7743960513903914,0.1625000758266089
website_classification.csv,bow,"{'binary': True, 'max_df': 1.0, 'max_features': 5000, 'min_df': 1, 'ngram_range': (1, 1)}",nb,0.832258064516129,0.7978036671212192,0.1086254871101452
website_classification.csv,bow,"{'binary': True, 'max_df': 1.0, 'max_features': 5000, 'min_df': 1, 'ngram_range': (1, 2)}",nb,0.8301075268817204,0.8051571756226245,0.1066369141217659
website_classification.csv,bow,"{'binary': True, 'max_df': 1.0, 'max_features': 5000, 'min_df': 1, 'ngram_range': (1, 3)}",nb,0.8279569892473119,0.8021064852482018,0.1063346903408074
website_classification.csv,bow,"{'binary': True, 'max_df': 1.0, 'max_features': 5000, 'min_df': 10, 'ngram_range': (1, 1)}",nb,0.8365591397849462,0.8012241581891459,0.1086095143695652
website_classification.csv,bow,"{'binary': True, 'max_df': 1.0, 'max_features': 5000, 'min_df': 10, 'ngram_range': (1, 2)}",nb,0.8301075268817204,0.8051571756226245,0.1066412156188269
website_classification.csv,bow,"{'binary': True, 'max_df': 1.0, 'max_features': 5000, 'min_df': 10, 'ngram_range': (1, 3)}",nb,0.8279569892473119,0.8027144265954724,0.1063456962457457
website_classification.csv,bow,"{'binary': False, 'max_df': 0.8, 'max_features': 100, 'min_df': 1, 'ngram_range': (1, 1)}",nb,0.7075268817204301,0.6897336073814684,0.1495013988706361
website_classification.csv,bow,"{'binary': False, 'max_df': 0.8, 'max_features': 100, 'min_df': 1, 'ngram_range': (1, 2)}",nb,0.7075268817204301,0.6897336073814684,0.1495013988706361
website_classification.csv,bow,"{'binary': False, 'max_df': 0.8, 'max_features': 100, 'min_df': 1, 'ngram_range': (1, 3)}",nb,0.7075268817204301,0.6897336073814684,0.1495013988706361
website_classification.csv,bow,"{'binary': False, 'max_df': 0.8, 'max_features': 100, 'min_df': 10, 'ngram_range': (1, 1)}",nb,0.7075268817204301,0.6897336073814684,0.1495013988706361
website_classification.csv,bow,"{'binary': False, 'max_df': 0.8, 'max_features': 100, 'min_df': 10, 'ngram_range': (1, 2)}",nb,0.7075268817204301,0.6897336073814684,0.1495013988706361
